Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [329] jbutil::vector<float, 128ul>::vector(unsigned long) [288] std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_Vector_impl_data::_Vector_impl_data() [363] std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_do_relocate(float*, float*, float*, jbutil::aligned_allocator<float, 128ul>&, std::integral_constant<bool, true>)
 [330] jbutil::vector<float, 128ul>::~vector() [166] std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_get_Tp_allocator() [364] std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_M_default_append(unsigned long)
  [46] jbutil::vector<int, 128ul>::vector(unsigned long) [289] std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_Vector_base(unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [365] std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_S_check_init_len(unsigned long, jbutil::aligned_allocator<float, 128ul> const&)
  [22] jbutil::vector<int, 128ul>::~vector() [290] std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::~_Vector_base() [366] std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_M_default_initialize(unsigned long)
 [265] jbutil::gettime()     [213] std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_allocate(unsigned long) [367] std::vector<float, jbutil::aligned_allocator<float, 128ul> >::resize(unsigned long)
 [122] jbutil::isaligned(void const*, int) [291] std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_Vector_impl::_Vector_impl(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&) [368] std::vector<float, jbutil::aligned_allocator<float, 128ul> >::vector(unsigned long, jbutil::aligned_allocator<float, 128ul> const&)
  [32] void __gnu_cxx::new_allocator<jbutil::matrix<int> >::destroy<jbutil::matrix<int> >(jbutil::matrix<int>*) [292] std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_Vector_impl::~_Vector_impl() [369] std::vector<float, jbutil::aligned_allocator<float, 128ul> >::~vector()
  [61] void __gnu_cxx::new_allocator<jbutil::matrix<int> >::construct<jbutil::matrix<int>>(jbutil::matrix<int>*) [214] std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_deallocate(jbutil::vector<int, 128ul>*, unsigned long) [249] std::vector<float, jbutil::aligned_allocator<float, 128ul> >::operator[](unsigned long)
 [199] __gnu_cxx::new_allocator<jbutil::matrix<int> >::new_allocator(__gnu_cxx::new_allocator<jbutil::matrix<int> > const&) [293] std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_create_storage(unsigned long) [108] std::vector<int, jbutil::aligned_allocator<int, 128ul> >::_S_max_size(jbutil::aligned_allocator<int, 128ul> const&)
 [266] __gnu_cxx::new_allocator<jbutil::matrix<int> >::new_allocator() [294] std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_Vector_impl_data::_Vector_impl_data() [134] std::vector<int, jbutil::aligned_allocator<int, 128ul> >::_S_relocate(int*, int*, int*, jbutil::aligned_allocator<int, 128ul>&)
 [174] __gnu_cxx::new_allocator<jbutil::matrix<int> >::~new_allocator() [167] std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_get_Tp_allocator() [135] std::vector<int, jbutil::aligned_allocator<int, 128ul> >::_S_do_relocate(int*, int*, int*, jbutil::aligned_allocator<int, 128ul>&, std::integral_constant<bool, true>)
  [23] void __gnu_cxx::new_allocator<jbutil::vector<int, 128ul> >::destroy<jbutil::vector<int, 128ul> >(jbutil::vector<int, 128ul>*) [295] std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_Vector_base(unsigned long, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&) [51] std::vector<int, jbutil::aligned_allocator<int, 128ul> >::_M_default_append(unsigned long)
  [47] void __gnu_cxx::new_allocator<jbutil::vector<int, 128ul> >::construct<jbutil::vector<int, 128ul>>(jbutil::vector<int, 128ul>*) [296] std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::~_Vector_base() [136] std::vector<int, jbutil::aligned_allocator<int, 128ul> >::_S_check_init_len(unsigned long, jbutil::aligned_allocator<int, 128ul> const&)
 [267] __gnu_cxx::new_allocator<jbutil::vector<int, 128ul> >::new_allocator() [297] std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_allocate(unsigned long) [57] std::vector<int, jbutil::aligned_allocator<int, 128ul> >::_M_default_initialize(unsigned long)
 [200] __gnu_cxx::new_allocator<jbutil::vector<int, 128ul> >::new_allocator(__gnu_cxx::new_allocator<jbutil::vector<int, 128ul> > const&) [344] std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl::_Vector_impl() [52] std::vector<int, jbutil::aligned_allocator<int, 128ul> >::resize(unsigned long)
 [175] __gnu_cxx::new_allocator<jbutil::vector<int, 128ul> >::~new_allocator() [345] std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl::~_Vector_impl() [53] std::vector<int, jbutil::aligned_allocator<int, 128ul> >::vector(unsigned long, jbutil::aligned_allocator<int, 128ul> const&)
 [268] __gnu_cxx::new_allocator<std::thread>::deallocate(std::thread*, unsigned long) [235] std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_deallocate(std::thread*, unsigned long) [26] std::vector<int, jbutil::aligned_allocator<int, 128ul> >::~vector()
 [331] void __gnu_cxx::new_allocator<std::thread>::destroy<std::thread>(std::thread*) [346] std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl_data::_Vector_impl_data() [90] std::vector<int, jbutil::aligned_allocator<int, 128ul> >::operator[](unsigned long)
 [269] __gnu_cxx::new_allocator<std::thread>::allocate(unsigned long, void const*) [179] std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_get_Tp_allocator() [316] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
 [270] void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, void (&)(ResampleParams<float> const&), ResampleParams<float>&>(std::thread*, void (&)(ResampleParams<float> const&), ResampleParams<float>&) [347] std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_base() [317] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
 [332] void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, std::thread>(std::thread*, std::thread&&) [348] std::_Vector_base<std::thread, std::allocator<std::thread> >::~_Vector_base() [250] std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
 [333] __gnu_cxx::new_allocator<std::thread>::new_allocator() [298] std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_M_allocate(unsigned long) [219] jbutil::matrix<int>* std::__addressof<jbutil::matrix<int> >(jbutil::matrix<int>&)
 [334] __gnu_cxx::new_allocator<std::thread>::~new_allocator() [349] std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_Vector_impl::_Vector_impl(jbutil::aligned_allocator<float, 128ul> const&) [120] jbutil::vector<int, 128ul>* std::__addressof<jbutil::vector<int, 128ul> >(jbutil::vector<int, 128ul>&)
 [225] void __gnu_cxx::new_allocator<float>::destroy<float>(float*) [350] std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_Vector_impl::~_Vector_impl() [145] std::thread* std::__addressof<std::thread>(std::thread&)
 [226] void __gnu_cxx::new_allocator<float>::construct<float>(float*) [299] std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_M_deallocate(float*, unsigned long) [182] float* std::__addressof<float>(float&)
 [271] __gnu_cxx::new_allocator<float>::new_allocator(__gnu_cxx::new_allocator<float> const&) [351] std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_M_create_storage(unsigned long) [85] int* std::__addressof<int>(int&)
 [335] __gnu_cxx::new_allocator<float>::new_allocator() [352] std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_Vector_impl_data::_Vector_impl_data() [318] void (*&std::__get_helper<0ul, void (*)(ResampleParams<float> const&), ResampleParams<float> >(std::_Tuple_impl<0ul, void (*)(ResampleParams<float> const&), ResampleParams<float> >&))(ResampleParams<float> const&)
 [227] __gnu_cxx::new_allocator<float>::~new_allocator() [215] std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_M_get_Tp_allocator() [171] std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&)
  [93] void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [353] std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_Vector_base(unsigned long, jbutil::aligned_allocator<float, 128ul> const&) [370] ResampleParams<float>& std::__get_helper<1ul, ResampleParams<float>>(std::_Tuple_impl<1ul, ResampleParams<float>>&)
  [94] void __gnu_cxx::new_allocator<int>::construct<int>(int*) [354] std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::~_Vector_base() [183] jbutil::matrix<int>* std::__niter_base<jbutil::matrix<int>*>(jbutil::matrix<int>*)
 [126] __gnu_cxx::new_allocator<int>::new_allocator() [44] std::_Vector_base<int, jbutil::aligned_allocator<int, 128ul> >::_M_allocate(unsigned long) [184] jbutil::vector<int, 128ul>* std::__niter_base<jbutil::vector<int, 128ul>*>(jbutil::vector<int, 128ul>*)
 [117] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [129] std::_Vector_base<int, jbutil::aligned_allocator<int, 128ul> >::_Vector_impl::_Vector_impl(jbutil::aligned_allocator<int, 128ul> const&) [147] std::thread* std::__niter_base<std::thread*>(std::thread*)
 [113] __gnu_cxx::new_allocator<int>::~new_allocator() [130] std::_Vector_base<int, jbutil::aligned_allocator<int, 128ul> >::_Vector_impl::~_Vector_impl() [251] float* std::__niter_base<float*>(float*)
 [228] bool __gnu_cxx::__is_null_pointer<char const>(char const*) [119] std::_Vector_base<int, jbutil::aligned_allocator<int, 128ul> >::_M_deallocate(int*, unsigned long) [115] int* std::__niter_base<int*>(int*)
 [160] __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::__normal_iterator(std::thread* const&) [55] std::_Vector_base<int, jbutil::aligned_allocator<int, 128ul> >::_M_create_storage(unsigned long) [319] jbutil::matrix<int>* std::__relocate_a<jbutil::matrix<int>*, jbutil::matrix<int>*, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >(jbutil::matrix<int>*, jbutil::matrix<int>*, jbutil::matrix<int>*, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>&)
 [229] __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator++() [131] std::_Vector_base<int, jbutil::aligned_allocator<int, 128ul> >::_Vector_impl_data::_Vector_impl_data() [320] jbutil::vector<int, 128ul>* std::__relocate_a<jbutil::vector<int, 128ul>*, jbutil::vector<int, 128ul>*, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >(jbutil::vector<int, 128ul>*, jbutil::vector<int, 128ul>*, jbutil::vector<int, 128ul>*, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>&)
 [272] __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::difference_type __gnu_cxx::operator-<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [111] std::_Vector_base<int, jbutil::aligned_allocator<int, 128ul> >::_M_get_Tp_allocator() [252] std::thread* std::__relocate_a<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&)
 [201] bool __gnu_cxx::operator!=<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [56] std::_Vector_base<int, jbutil::aligned_allocator<int, 128ul> >::_Vector_base(unsigned long, jbutil::aligned_allocator<int, 128ul> const&) [371] float* std::__relocate_a<float*, float*, jbutil::aligned_allocator<float, 128ul> >(float*, float*, float*, jbutil::aligned_allocator<float, 128ul>&)
